No.	Size	Cred	Members
1	2	0.13311111111111112	{t2,t5}
2	3	0.08611111111111111	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14155555555555555	{t1,t5}
5	3	0.08588888888888889	{t2,t3,t5}
6	4	0.14122222222222222	{t1,t2,t3,t5}
7	2	0.14533333333333334	{t3,t5}
8	3	0.08322222222222223	{t1,t3,t5}
9	3	0.08177777777777778	{t2,t4,t5}
10	4	0.14244444444444446	{t1,t2,t4,t5}
11	2	0.15511111111111112	{t4,t5}
12	3	0.08233333333333333	{t1,t4,t5}
13	4	0.14022222222222222	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.09155555555555556	{t3,t4,t5}
16	4	0.14233333333333334	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.139	{t1,t2}
19	1	1.0	{t1}
20	2	0.14666666666666667	{t2,t3}
21	3	0.08977777777777778	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14	{t1,t3}
24	2	0.14266666666666666	{t2,t4}
25	3	0.08655555555555555	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.141	{t1,t4}
28	3	0.08666666666666667	{t2,t3,t4}
29	4	0.14222222222222222	{t1,t2,t3,t4}
30	2	0.14577777777777778	{t3,t4}
31	3	0.08744444444444445	{t1,t3,t4}

