No.	Size	Cred	Members
1	2	0.13955555555555554	{t2,t5}
2	3	0.082	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14077777777777778	{t1,t5}
5	3	0.08477777777777777	{t2,t3,t5}
6	4	0.13955555555555554	{t1,t2,t3,t5}
7	2	0.13755555555555554	{t3,t5}
8	3	0.082	{t1,t3,t5}
9	3	0.08622222222222223	{t2,t4,t5}
10	4	0.15722222222222224	{t1,t2,t4,t5}
11	2	0.15022222222222223	{t4,t5}
12	3	0.08922222222222222	{t1,t4,t5}
13	4	0.14444444444444443	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08077777777777778	{t3,t4,t5}
16	4	0.1421111111111111	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.1398888888888889	{t1,t2}
19	1	1.0	{t1}
20	2	0.14133333333333334	{t2,t3}
21	3	0.08322222222222223	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14888888888888888	{t1,t3}
24	2	0.143	{t2,t4}
25	3	0.091	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14444444444444443	{t1,t4}
28	3	0.08577777777777777	{t2,t3,t4}
29	4	0.14633333333333334	{t1,t2,t3,t4}
30	2	0.13011111111111112	{t3,t4}
31	3	0.08955555555555555	{t1,t3,t4}

