No.	Size	Cred	Members
1	2	0.14155555555555555	{t2,t5}
2	3	0.08622222222222223	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13466666666666666	{t1,t5}
5	3	0.08155555555555556	{t2,t3,t5}
6	4	0.13266666666666665	{t1,t2,t3,t5}
7	2	0.15666666666666668	{t3,t5}
8	3	0.08711111111111111	{t1,t3,t5}
9	3	0.08466666666666667	{t2,t4,t5}
10	4	0.13377777777777777	{t1,t2,t4,t5}
11	2	0.1521111111111111	{t4,t5}
12	3	0.08866666666666667	{t1,t4,t5}
13	4	0.15388888888888888	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.09855555555555555	{t3,t4,t5}
16	4	0.14944444444444444	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14722222222222223	{t1,t2}
19	1	1.0	{t1}
20	2	0.1388888888888889	{t2,t3}
21	3	0.08277777777777778	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13133333333333333	{t1,t3}
24	2	0.13	{t2,t4}
25	3	0.08344444444444445	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.138	{t1,t4}
28	3	0.08588888888888889	{t2,t3,t4}
29	4	0.13933333333333334	{t1,t2,t3,t4}
30	2	0.15877777777777777	{t3,t4}
31	3	0.08277777777777778	{t1,t3,t4}

