No.	Size	Cred	Members
1	2	0.14844444444444443	{t2,t5}
2	3	0.08244444444444445	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13833333333333334	{t1,t5}
5	3	0.08977777777777778	{t2,t3,t5}
6	4	0.14244444444444446	{t1,t2,t3,t5}
7	2	0.141	{t3,t5}
8	3	0.08322222222222223	{t1,t3,t5}
9	3	0.08633333333333333	{t2,t4,t5}
10	4	0.14344444444444446	{t1,t2,t4,t5}
11	2	0.13522222222222222	{t4,t5}
12	3	0.08055555555555556	{t1,t4,t5}
13	4	0.1507777777777778	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08333333333333333	{t3,t4,t5}
16	4	0.14077777777777778	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13777777777777778	{t1,t2}
19	1	1.0	{t1}
20	2	0.1371111111111111	{t2,t3}
21	3	0.08288888888888889	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14866666666666667	{t1,t3}
24	2	0.1461111111111111	{t2,t4}
25	3	0.08588888888888889	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14444444444444443	{t1,t4}
28	3	0.09144444444444444	{t2,t3,t4}
29	4	0.1451111111111111	{t1,t2,t3,t4}
30	2	0.143	{t3,t4}
31	3	0.09144444444444444	{t1,t3,t4}

