No.	Size	Cred	Members
1	2	0.13055555555555556	{t2,t5}
2	3	0.08144444444444444	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.15033333333333335	{t1,t5}
5	3	0.08288888888888889	{t2,t3,t5}
6	4	0.1348888888888889	{t1,t2,t3,t5}
7	2	0.14122222222222222	{t3,t5}
8	3	0.08144444444444444	{t1,t3,t5}
9	3	0.08711111111111111	{t2,t4,t5}
10	4	0.1592222222222222	{t1,t2,t4,t5}
11	2	0.14333333333333334	{t4,t5}
12	3	0.09255555555555556	{t1,t4,t5}
13	4	0.1361111111111111	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.081	{t3,t4,t5}
16	4	0.14133333333333334	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14855555555555555	{t1,t2}
19	1	1.0	{t1}
20	2	0.141	{t2,t3}
21	3	0.08666666666666667	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13655555555555557	{t1,t3}
24	2	0.14844444444444443	{t2,t4}
25	3	0.0961111111111111	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14277777777777778	{t1,t4}
28	3	0.08388888888888889	{t2,t3,t4}
29	4	0.156	{t1,t2,t3,t4}
30	2	0.13155555555555556	{t3,t4}
31	3	0.085	{t1,t3,t4}

