No.	Size	Cred	Members
1	2	0.14455555555555555	{t2,t5}
2	3	0.08466666666666667	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13333333333333333	{t1,t5}
5	3	0.08544444444444445	{t2,t3,t5}
6	4	0.14344444444444446	{t1,t2,t3,t5}
7	2	0.14255555555555555	{t3,t5}
8	3	0.08777777777777777	{t1,t3,t5}
9	3	0.08555555555555555	{t2,t4,t5}
10	4	0.1411111111111111	{t1,t2,t4,t5}
11	2	0.14033333333333334	{t4,t5}
12	3	0.08822222222222222	{t1,t4,t5}
13	4	0.13977777777777778	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08477777777777777	{t3,t4,t5}
16	4	0.14355555555555555	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.15255555555555556	{t1,t2}
19	1	1.0	{t1}
20	2	0.13877777777777778	{t2,t3}
21	3	0.091	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14555555555555555	{t1,t3}
24	2	0.147	{t2,t4}
25	3	0.08844444444444445	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.1497777777777778	{t1,t4}
28	3	0.081	{t2,t3,t4}
29	4	0.14255555555555555	{t1,t2,t3,t4}
30	2	0.1328888888888889	{t3,t4}
31	3	0.08533333333333333	{t1,t3,t4}

