No.	Size	Cred	Members
1	2	0.1411111111111111	{t2,t5}
2	3	0.08444444444444445	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.134	{t1,t5}
5	3	0.08244444444444445	{t2,t3,t5}
6	4	0.148	{t1,t2,t3,t5}
7	2	0.14677777777777778	{t3,t5}
8	3	0.09077777777777778	{t1,t3,t5}
9	3	0.09655555555555556	{t2,t4,t5}
10	4	0.14666666666666667	{t1,t2,t4,t5}
11	2	0.14322222222222222	{t4,t5}
12	3	0.0791111111111111	{t1,t4,t5}
13	4	0.14422222222222222	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08855555555555555	{t3,t4,t5}
16	4	0.13366666666666666	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.1468888888888889	{t1,t2}
19	1	1.0	{t1}
20	2	0.13244444444444445	{t2,t3}
21	3	0.08277777777777778	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1441111111111111	{t1,t3}
24	2	0.1537777777777778	{t2,t4}
25	3	0.08322222222222223	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14055555555555554	{t1,t4}
28	3	0.081	{t2,t3,t4}
29	4	0.14955555555555555	{t1,t2,t3,t4}
30	2	0.133	{t3,t4}
31	3	0.09311111111111112	{t1,t3,t4}

