No.	Size	Cred	Members
1	2	0.13833333333333334	{t2,t5}
2	3	0.08422222222222223	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.164	{t1,t5}
5	3	0.08722222222222223	{t2,t3,t5}
6	4	0.12011111111111111	{t1,t2,t3,t5}
7	2	0.14133333333333334	{t3,t5}
8	3	0.098	{t1,t3,t5}
9	3	0.07411111111111111	{t2,t4,t5}
10	4	0.14022222222222222	{t1,t2,t4,t5}
11	2	0.145	{t4,t5}
12	3	0.09355555555555556	{t1,t4,t5}
13	4	0.1592222222222222	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.09288888888888888	{t3,t4,t5}
16	4	0.17844444444444443	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.11544444444444445	{t1,t2}
19	1	1.0	{t1}
20	2	0.14833333333333334	{t2,t3}
21	3	0.07466666666666667	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1348888888888889	{t1,t3}
24	2	0.12766666666666668	{t2,t4}
25	3	0.0651111111111111	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.16133333333333333	{t1,t4}
28	3	0.09177777777777778	{t2,t3,t4}
29	4	0.123	{t1,t2,t3,t4}
30	2	0.147	{t3,t4}
31	3	0.09411111111111112	{t1,t3,t4}

