No.	Size	Cred	Members
1	2	0.11433333333333333	{t2,t5}
2	3	0.043222222222222224	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.10833333333333334	{t1,t5}
5	3	0.046	{t2,t3,t5}
6	4	0.042777777777777776	{t1,t2,t3,t5}
7	2	0.11333333333333333	{t3,t5}
8	3	0.04722222222222222	{t1,t3,t5}
9	3	0.05533333333333333	{t2,t4,t5}
10	4	0.04388888888888889	{t1,t2,t4,t5}
11	2	0.12233333333333334	{t4,t5}
12	3	0.04877777777777778	{t1,t4,t5}
13	4	0.049666666666666665	{t2,t3,t4,t5}
14	5	0.10677777777777778	{t1,t2,t3,t4,t5}
15	3	0.05622222222222222	{t3,t4,t5}
16	4	0.051	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.104	{t1,t2}
19	1	1.0	{t1}
20	2	0.10755555555555556	{t2,t3}
21	3	0.042777777777777776	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.12788888888888889	{t1,t3}
24	2	0.10877777777777778	{t2,t4}
25	3	0.04533333333333334	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.109	{t1,t4}
28	3	0.04411111111111111	{t2,t3,t4}
29	4	0.04411111111111111	{t1,t2,t3,t4}
30	2	0.11355555555555556	{t3,t4}
31	3	0.04733333333333333	{t1,t3,t4}
32	3	0.050444444444444445	{t2,t5,t6}
33	4	0.04666666666666667	{t1,t2,t5,t6}
34	2	0.10511111111111111	{t5,t6}
35	3	0.04477777777777778	{t1,t5,t6}
36	4	0.04844444444444444	{t2,t3,t5,t6}
37	5	0.11266666666666666	{t1,t2,t3,t5,t6}
38	3	0.04611111111111111	{t3,t5,t6}
39	4	0.04522222222222222	{t1,t3,t5,t6}
40	4	0.05566666666666667	{t2,t4,t5,t6}
41	5	0.11144444444444444	{t1,t2,t4,t5,t6}
42	3	0.04677777777777778	{t4,t5,t6}
43	4	0.043444444444444445	{t1,t4,t5,t6}
44	5	0.11355555555555556	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.050444444444444445	{t3,t4,t5,t6}
47	5	0.109	{t1,t3,t4,t5,t6}
48	2	0.12511111111111112	{t2,t6}
49	3	0.050444444444444445	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.10677777777777778	{t1,t6}
52	3	0.04722222222222222	{t2,t3,t6}
53	4	0.04666666666666667	{t1,t2,t3,t6}
54	2	0.10855555555555556	{t3,t6}
55	3	0.049555555555555554	{t1,t3,t6}
56	3	0.047	{t2,t4,t6}
57	4	0.050555555555555555	{t1,t2,t4,t6}
58	2	0.10144444444444445	{t4,t6}
59	3	0.04533333333333334	{t1,t4,t6}
60	4	0.04611111111111111	{t2,t3,t4,t6}
61	5	0.10811111111111112	{t1,t2,t3,t4,t6}
62	3	0.04888888888888889	{t3,t4,t6}
63	4	0.04477777777777778	{t1,t3,t4,t6}

