No.	Size	Cred	Members
1	2	0.11388888888888889	{t2,t5}
2	3	0.052444444444444446	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.1111111111111111	{t1,t5}
5	3	0.044333333333333336	{t2,t3,t5}
6	4	0.04777777777777778	{t1,t2,t3,t5}
7	2	0.0951111111111111	{t3,t5}
8	3	0.04455555555555556	{t1,t3,t5}
9	3	0.04622222222222222	{t2,t4,t5}
10	4	0.05444444444444444	{t1,t2,t4,t5}
11	2	0.11666666666666667	{t4,t5}
12	3	0.04544444444444445	{t1,t4,t5}
13	4	0.051444444444444445	{t2,t3,t4,t5}
14	5	0.1288888888888889	{t1,t2,t3,t4,t5}
15	3	0.05455555555555556	{t3,t4,t5}
16	4	0.050555555555555555	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.09633333333333334	{t1,t2}
19	1	1.0	{t1}
20	2	0.11166666666666666	{t2,t3}
21	3	0.05011111111111111	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.10322222222222223	{t1,t3}
24	2	0.12144444444444444	{t2,t4}
25	3	0.03722222222222222	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.09488888888888888	{t1,t4}
28	3	0.06111111111111111	{t2,t3,t4}
29	4	0.051666666666666666	{t1,t2,t3,t4}
30	2	0.13333333333333333	{t3,t4}
31	3	0.04122222222222222	{t1,t3,t4}
32	3	0.04611111111111111	{t2,t5,t6}
33	4	0.04455555555555556	{t1,t2,t5,t6}
34	2	0.11277777777777778	{t5,t6}
35	3	0.05288888888888889	{t1,t5,t6}
36	4	0.042222222222222223	{t2,t3,t5,t6}
37	5	0.09566666666666666	{t1,t2,t3,t5,t6}
38	3	0.04822222222222222	{t3,t5,t6}
39	4	0.046	{t1,t3,t5,t6}
40	4	0.04733333333333333	{t2,t4,t5,t6}
41	5	0.09877777777777778	{t1,t2,t4,t5,t6}
42	3	0.057444444444444444	{t4,t5,t6}
43	4	0.044	{t1,t4,t5,t6}
44	5	0.12522222222222223	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.05655555555555555	{t3,t4,t5,t6}
47	5	0.12755555555555556	{t1,t3,t4,t5,t6}
48	2	0.09922222222222223	{t2,t6}
49	3	0.04044444444444444	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.10544444444444444	{t1,t6}
52	3	0.038	{t2,t3,t6}
53	4	0.03944444444444444	{t1,t2,t3,t6}
54	2	0.10044444444444445	{t3,t6}
55	3	0.036222222222222225	{t1,t3,t6}
56	3	0.043111111111111114	{t2,t4,t6}
57	4	0.03888888888888889	{t1,t2,t4,t6}
58	2	0.12755555555555556	{t4,t6}
59	3	0.04555555555555556	{t1,t4,t6}
60	4	0.05555555555555555	{t2,t3,t4,t6}
61	5	0.11588888888888889	{t1,t2,t3,t4,t6}
62	3	0.06111111111111111	{t3,t4,t6}
63	4	0.04811111111111111	{t1,t3,t4,t6}

